,shift_id,start_time,end_time,Trauma SICU (TSICU),Cardiac Vascular Intensive Care Unit (CVICU),Coronary Care Unit (CCU),Medical Intensive Care Unit (MICU),Medical/Surgical Intensive Care Unit (MICU/SICU),Surgical Intensive Care Unit (SICU),Neuro Surgical Intensive Care Unit (Neuro SICU),Neuro Stepdown,Neuro Intermediate
31440,31441,2022-05-07T00:00:00.000Z,2022-05-07T04:00:00.000Z,0,0,0,0,0,0,0,0,0
31441,31442,2022-05-07T04:00:00.000Z,2022-05-07T08:00:00.000Z,0,0,0,0,0,0,0,0,0
31442,31443,2022-05-07T08:00:00.000Z,2022-05-07T12:00:00.000Z,0,0,0,0,0,0,0,0,0
31443,31444,2022-05-07T12:00:00.000Z,2022-05-07T16:00:00.000Z,0,0,0,0,0,0,0,0,0
31444,31445,2022-05-07T16:00:00.000Z,2022-05-07T20:00:00.000Z,0,0,0,0,0,0,0,0,0
31445,31446,2022-05-07T20:00:00.000Z,2022-05-08T00:00:00.000Z,0,0,0,0,0,0,0,0,0
31446,31447,2022-05-08T00:00:00.000Z,2022-05-08T04:00:00.000Z,0,0,0,0,0,0,0,0,0
31447,31448,2022-05-08T04:00:00.000Z,2022-05-08T08:00:00.000Z,0,0,0,0,0,0,0,0,0
31448,31449,2022-05-08T08:00:00.000Z,2022-05-08T12:00:00.000Z,0,0,0,0,0,0,0,0,0
31449,31450,2022-05-08T12:00:00.000Z,2022-05-08T16:00:00.000Z,0,0,0,0,0,0,0,0,0
31450,31451,2022-05-08T16:00:00.000Z,2022-05-08T20:00:00.000Z,0,0,0,0,0,0,0,0,0
31451,31452,2022-05-08T20:00:00.000Z,2022-05-09T00:00:00.000Z,0,0,0,0,0,0,0,0,0
31452,31453,2022-05-09T00:00:00.000Z,2022-05-09T04:00:00.000Z,0,0,0,0,0,0,0,0,0
31453,31454,2022-05-09T04:00:00.000Z,2022-05-09T08:00:00.000Z,0,0,0,0,0,0,0,0,0
31454,31455,2022-05-09T08:00:00.000Z,2022-05-09T12:00:00.000Z,0,0,0,0,0,0,0,0,0
31455,31456,2022-05-09T12:00:00.000Z,2022-05-09T16:00:00.000Z,0,0,0,0,0,0,0,0,0
31456,31457,2022-05-09T16:00:00.000Z,2022-05-09T20:00:00.000Z,0,0,0,0,0,0,0,0,0
31457,31458,2022-05-09T20:00:00.000Z,2022-05-10T00:00:00.000Z,0,0,0,0,0,0,0,0,0
31458,31459,2022-05-10T00:00:00.000Z,2022-05-10T04:00:00.000Z,0,0,0,0,0,0,0,0,0
31459,31460,2022-05-10T04:00:00.000Z,2022-05-10T08:00:00.000Z,0,0,0,0,0,0,0,0,0
31460,31461,2022-05-10T08:00:00.000Z,2022-05-10T12:00:00.000Z,0,0,0,0,0,0,0,0,0
31461,31462,2022-05-10T12:00:00.000Z,2022-05-10T16:00:00.000Z,0,0,0,0,0,0,0,0,0
31462,31463,2022-05-10T16:00:00.000Z,2022-05-10T20:00:00.000Z,0,0,0,0,0,0,0,0,0
31463,31464,2022-05-10T20:00:00.000Z,2022-05-11T00:00:00.000Z,0,0,0,0,0,0,0,0,0
31464,31465,2022-05-11T00:00:00.000Z,2022-05-11T04:00:00.000Z,0,0,0,0,0,0,0,0,0
31465,31466,2022-05-11T04:00:00.000Z,2022-05-11T08:00:00.000Z,0,0,0,0,0,0,0,0,0
31466,31467,2022-05-11T08:00:00.000Z,2022-05-11T12:00:00.000Z,0,0,0,0,0,0,0,0,0
31467,31468,2022-05-11T12:00:00.000Z,2022-05-11T16:00:00.000Z,0,0,0,0,0,0,0,0,0
31468,31469,2022-05-11T16:00:00.000Z,2022-05-11T20:00:00.000Z,0,0,0,0,0,0,0,0,1
31469,31470,2022-05-11T20:00:00.000Z,2022-05-12T00:00:00.000Z,0,0,0,0,0,0,0,0,1
31470,31471,2022-05-12T00:00:00.000Z,2022-05-12T04:00:00.000Z,0,0,0,0,0,0,0,0,1
31471,31472,2022-05-12T04:00:00.000Z,2022-05-12T08:00:00.000Z,0,0,0,0,0,0,0,0,1
31472,31473,2022-05-12T08:00:00.000Z,2022-05-12T12:00:00.000Z,0,0,0,0,0,0,0,0,1
31473,31474,2022-05-12T12:00:00.000Z,2022-05-12T16:00:00.000Z,0,0,0,0,0,0,0,0,1
31474,31475,2022-05-12T16:00:00.000Z,2022-05-12T20:00:00.000Z,0,1,0,0,0,0,0,0,1
31475,31476,2022-05-12T20:00:00.000Z,2022-05-13T00:00:00.000Z,0,1,0,0,0,0,0,0,1
31476,31477,2022-05-13T00:00:00.000Z,2022-05-13T04:00:00.000Z,0,1,0,0,0,0,0,0,1
31477,31478,2022-05-13T04:00:00.000Z,2022-05-13T08:00:00.000Z,0,1,0,0,0,0,0,0,1
31478,31479,2022-05-13T08:00:00.000Z,2022-05-13T12:00:00.000Z,0,1,0,0,0,0,0,0,1
31479,31480,2022-05-13T12:00:00.000Z,2022-05-13T16:00:00.000Z,0,1,0,0,0,0,0,0,1
31480,31481,2022-05-13T16:00:00.000Z,2022-05-13T20:00:00.000Z,0,1,0,0,0,0,0,0,1
31481,31482,2022-05-13T20:00:00.000Z,2022-05-14T00:00:00.000Z,0,1,0,0,0,0,0,0,1
31482,31483,2022-05-14T00:00:00.000Z,2022-05-14T04:00:00.000Z,0,1,0,0,0,0,0,0,1
31483,31484,2022-05-14T04:00:00.000Z,2022-05-14T08:00:00.000Z,0,1,0,0,0,0,0,0,0
31484,31485,2022-05-14T08:00:00.000Z,2022-05-14T12:00:00.000Z,0,1,0,0,0,0,0,0,0
31485,31486,2022-05-14T12:00:00.000Z,2022-05-14T16:00:00.000Z,0,1,0,0,0,0,0,0,0
31486,31487,2022-05-14T16:00:00.000Z,2022-05-14T20:00:00.000Z,0,1,0,0,0,0,0,0,0
31487,31488,2022-05-14T20:00:00.000Z,2022-05-15T00:00:00.000Z,0,1,0,0,0,0,0,0,0
31488,31489,2022-05-15T00:00:00.000Z,2022-05-15T04:00:00.000Z,0,1,0,0,0,0,0,0,0
31489,31490,2022-05-15T04:00:00.000Z,2022-05-15T08:00:00.000Z,0,1,0,0,0,0,0,0,0
31490,31491,2022-05-15T08:00:00.000Z,2022-05-15T12:00:00.000Z,0,1,0,0,0,0,0,0,0
31491,31492,2022-05-15T12:00:00.000Z,2022-05-15T16:00:00.000Z,0,1,0,0,0,0,0,0,0
31492,31493,2022-05-15T16:00:00.000Z,2022-05-15T20:00:00.000Z,0,1,0,0,0,0,0,0,0
31493,31494,2022-05-15T20:00:00.000Z,2022-05-16T00:00:00.000Z,0,1,0,0,0,1,0,0,0
31494,31495,2022-05-16T00:00:00.000Z,2022-05-16T04:00:00.000Z,0,1,0,1,0,1,0,0,1
31495,31496,2022-05-16T04:00:00.000Z,2022-05-16T08:00:00.000Z,0,1,0,1,0,1,0,0,1
31496,31497,2022-05-16T08:00:00.000Z,2022-05-16T12:00:00.000Z,0,1,0,1,0,1,0,0,1
31497,31498,2022-05-16T12:00:00.000Z,2022-05-16T16:00:00.000Z,0,1,0,1,0,1,0,0,1
31498,31499,2022-05-16T16:00:00.000Z,2022-05-16T20:00:00.000Z,1,1,0,1,0,1,0,0,2
31499,31500,2022-05-16T20:00:00.000Z,2022-05-17T00:00:00.000Z,1,1,0,0,0,1,0,0,1
31500,31501,2022-05-17T00:00:00.000Z,2022-05-17T04:00:00.000Z,1,1,0,0,0,1,0,0,1
31501,31502,2022-05-17T04:00:00.000Z,2022-05-17T08:00:00.000Z,1,1,0,0,0,1,0,0,1
31502,31503,2022-05-17T08:00:00.000Z,2022-05-17T12:00:00.000Z,1,1,0,0,0,1,0,0,1
31503,31504,2022-05-17T12:00:00.000Z,2022-05-17T16:00:00.000Z,1,1,0,0,0,1,0,0,1
31504,31505,2022-05-17T16:00:00.000Z,2022-05-17T20:00:00.000Z,1,1,0,0,0,1,0,0,1
31505,31506,2022-05-17T20:00:00.000Z,2022-05-18T00:00:00.000Z,1,1,0,0,0,1,0,0,1
31506,31507,2022-05-18T00:00:00.000Z,2022-05-18T04:00:00.000Z,1,1,0,0,0,1,0,0,1
31507,31508,2022-05-18T04:00:00.000Z,2022-05-18T08:00:00.000Z,1,1,0,0,0,1,0,0,1
31508,31509,2022-05-18T08:00:00.000Z,2022-05-18T12:00:00.000Z,1,1,0,0,0,1,0,0,1
31509,31510,2022-05-18T12:00:00.000Z,2022-05-18T16:00:00.000Z,1,1,0,0,0,1,0,0,1
31510,31511,2022-05-18T16:00:00.000Z,2022-05-18T20:00:00.000Z,1,1,0,0,0,1,0,0,1
31511,31512,2022-05-18T20:00:00.000Z,2022-05-19T00:00:00.000Z,1,1,0,0,0,1,0,0,1
31512,31513,2022-05-19T00:00:00.000Z,2022-05-19T04:00:00.000Z,1,1,0,0,0,1,0,0,0
31513,31514,2022-05-19T04:00:00.000Z,2022-05-19T08:00:00.000Z,1,0,0,0,0,1,0,0,0
31514,31515,2022-05-19T08:00:00.000Z,2022-05-19T12:00:00.000Z,1,0,0,0,0,1,0,0,0
31515,31516,2022-05-19T12:00:00.000Z,2022-05-19T16:00:00.000Z,1,0,0,0,0,1,0,0,0
31516,31517,2022-05-19T16:00:00.000Z,2022-05-19T20:00:00.000Z,1,0,0,0,0,1,0,0,0
31517,31518,2022-05-19T20:00:00.000Z,2022-05-20T00:00:00.000Z,1,0,0,0,0,1,0,0,0
31518,31519,2022-05-20T00:00:00.000Z,2022-05-20T04:00:00.000Z,0,0,0,0,0,0,0,0,0
31519,31520,2022-05-20T04:00:00.000Z,2022-05-20T08:00:00.000Z,0,0,0,0,0,0,0,0,0
31520,31521,2022-05-20T08:00:00.000Z,2022-05-20T12:00:00.000Z,0,0,0,0,0,0,0,0,0
31521,31522,2022-05-20T12:00:00.000Z,2022-05-20T16:00:00.000Z,0,0,0,0,0,0,0,0,0
31522,31523,2022-05-20T16:00:00.000Z,2022-05-20T20:00:00.000Z,0,0,0,1,0,0,0,0,0
31523,31524,2022-05-20T20:00:00.000Z,2022-05-21T00:00:00.000Z,0,0,0,1,0,0,0,0,0
31524,31525,2022-05-21T00:00:00.000Z,2022-05-21T04:00:00.000Z,0,0,0,1,0,0,0,0,0
31525,31526,2022-05-21T04:00:00.000Z,2022-05-21T08:00:00.000Z,0,0,0,1,0,0,0,0,0
31526,31527,2022-05-21T08:00:00.000Z,2022-05-21T12:00:00.000Z,0,0,0,1,0,0,0,0,0
31527,31528,2022-05-21T12:00:00.000Z,2022-05-21T16:00:00.000Z,0,0,0,1,0,0,0,0,0
31528,31529,2022-05-21T16:00:00.000Z,2022-05-21T20:00:00.000Z,0,0,0,0,0,0,0,0,0
31529,31530,2022-05-21T20:00:00.000Z,2022-05-22T00:00:00.000Z,0,0,0,0,0,0,0,0,0
31530,31531,2022-05-22T00:00:00.000Z,2022-05-22T04:00:00.000Z,0,0,0,0,0,0,0,0,0
31531,31532,2022-05-22T04:00:00.000Z,2022-05-22T08:00:00.000Z,0,0,0,0,0,0,0,0,0
31532,31533,2022-05-22T08:00:00.000Z,2022-05-22T12:00:00.000Z,0,0,0,0,0,0,0,0,0
31533,31534,2022-05-22T12:00:00.000Z,2022-05-22T16:00:00.000Z,0,0,0,0,0,0,0,0,0
31534,31535,2022-05-22T16:00:00.000Z,2022-05-22T20:00:00.000Z,0,0,0,0,0,0,0,0,0
31535,31536,2022-05-22T20:00:00.000Z,2022-05-23T00:00:00.000Z,0,0,0,0,0,0,0,0,0
31536,31537,2022-05-23T00:00:00.000Z,2022-05-23T04:00:00.000Z,0,0,0,0,0,0,0,0,0
31537,31538,2022-05-23T04:00:00.000Z,2022-05-23T08:00:00.000Z,0,0,0,0,0,0,0,0,0
31538,31539,2022-05-23T08:00:00.000Z,2022-05-23T12:00:00.000Z,0,0,0,0,0,0,0,0,0
31539,31540,2022-05-23T12:00:00.000Z,2022-05-23T16:00:00.000Z,0,0,0,0,0,0,0,0,0
31540,31541,2022-05-23T16:00:00.000Z,2022-05-23T20:00:00.000Z,0,0,0,0,0,0,0,0,0
31541,31542,2022-05-23T20:00:00.000Z,2022-05-24T00:00:00.000Z,0,0,0,0,0,0,0,0,0
31542,31543,2022-05-24T00:00:00.000Z,2022-05-24T04:00:00.000Z,0,0,0,0,0,0,0,0,0
31543,31544,2022-05-24T04:00:00.000Z,2022-05-24T08:00:00.000Z,0,0,0,0,0,0,0,0,0
31544,31545,2022-05-24T08:00:00.000Z,2022-05-24T12:00:00.000Z,0,0,0,0,0,0,0,0,0
31545,31546,2022-05-24T12:00:00.000Z,2022-05-24T16:00:00.000Z,0,0,0,0,0,0,0,0,0
31546,31547,2022-05-24T16:00:00.000Z,2022-05-24T20:00:00.000Z,0,0,0,0,0,0,0,0,0
31547,31548,2022-05-24T20:00:00.000Z,2022-05-25T00:00:00.000Z,0,0,0,0,0,0,0,0,0
31548,31549,2022-05-25T00:00:00.000Z,2022-05-25T04:00:00.000Z,0,0,0,0,0,0,0,0,0
31549,31550,2022-05-25T04:00:00.000Z,2022-05-25T08:00:00.000Z,0,0,0,0,0,0,0,0,0
31550,31551,2022-05-25T08:00:00.000Z,2022-05-25T12:00:00.000Z,0,0,0,0,0,0,0,0,0
31551,31552,2022-05-25T12:00:00.000Z,2022-05-25T16:00:00.000Z,0,0,0,0,0,0,0,0,0
31552,31553,2022-05-25T16:00:00.000Z,2022-05-25T20:00:00.000Z,0,0,0,0,0,0,0,0,0
31553,31554,2022-05-25T20:00:00.000Z,2022-05-26T00:00:00.000Z,0,0,0,0,0,0,0,0,0
31554,31555,2022-05-26T00:00:00.000Z,2022-05-26T04:00:00.000Z,0,0,0,0,0,0,0,0,0
31555,31556,2022-05-26T04:00:00.000Z,2022-05-26T08:00:00.000Z,0,0,0,0,0,0,0,0,0
31556,31557,2022-05-26T08:00:00.000Z,2022-05-26T12:00:00.000Z,0,0,0,0,0,0,0,0,0
31557,31558,2022-05-26T12:00:00.000Z,2022-05-26T16:00:00.000Z,0,0,0,0,0,0,0,0,0
31558,31559,2022-05-26T16:00:00.000Z,2022-05-26T20:00:00.000Z,0,0,0,0,0,0,0,0,0
31559,31560,2022-05-26T20:00:00.000Z,2022-05-27T00:00:00.000Z,0,0,0,0,0,0,0,0,0
31560,31561,2022-05-27T00:00:00.000Z,2022-05-27T04:00:00.000Z,0,0,0,0,0,0,0,0,0
31561,31562,2022-05-27T04:00:00.000Z,2022-05-27T08:00:00.000Z,0,0,0,0,0,0,0,0,0
31562,31563,2022-05-27T08:00:00.000Z,2022-05-27T12:00:00.000Z,0,0,0,0,0,0,0,0,0
31563,31564,2022-05-27T12:00:00.000Z,2022-05-27T16:00:00.000Z,0,0,0,0,0,0,0,0,0
31564,31565,2022-05-27T16:00:00.000Z,2022-05-27T20:00:00.000Z,0,0,0,0,0,0,0,0,0
31565,31566,2022-05-27T20:00:00.000Z,2022-05-28T00:00:00.000Z,0,0,0,0,0,0,0,0,0
31566,31567,2022-05-28T00:00:00.000Z,2022-05-28T04:00:00.000Z,0,0,0,0,0,0,0,0,0
31567,31568,2022-05-28T04:00:00.000Z,2022-05-28T08:00:00.000Z,0,0,0,0,0,0,0,0,0
31568,31569,2022-05-28T08:00:00.000Z,2022-05-28T12:00:00.000Z,0,0,0,0,0,0,0,0,0
31569,31570,2022-05-28T12:00:00.000Z,2022-05-28T16:00:00.000Z,0,0,0,0,0,0,0,0,0
31570,31571,2022-05-28T16:00:00.000Z,2022-05-28T20:00:00.000Z,0,0,0,0,0,0,0,0,0
31571,31572,2022-05-28T20:00:00.000Z,2022-05-29T00:00:00.000Z,0,0,0,0,0,0,0,0,0
31572,31573,2022-05-29T00:00:00.000Z,2022-05-29T04:00:00.000Z,0,0,0,0,0,0,0,0,0
31573,31574,2022-05-29T04:00:00.000Z,2022-05-29T08:00:00.000Z,0,0,0,0,0,0,0,0,0
31574,31575,2022-05-29T08:00:00.000Z,2022-05-29T12:00:00.000Z,0,0,0,0,0,0,0,0,0
31575,31576,2022-05-29T12:00:00.000Z,2022-05-29T16:00:00.000Z,0,0,0,0,0,0,0,0,0
31576,31577,2022-05-29T16:00:00.000Z,2022-05-29T20:00:00.000Z,0,0,0,0,0,0,0,0,0
31577,31578,2022-05-29T20:00:00.000Z,2022-05-30T00:00:00.000Z,0,0,0,0,0,0,0,0,0
31578,31579,2022-05-30T00:00:00.000Z,2022-05-30T04:00:00.000Z,0,0,0,0,0,0,0,0,0
31579,31580,2022-05-30T04:00:00.000Z,2022-05-30T08:00:00.000Z,0,0,0,0,0,0,0,0,0
31580,31581,2022-05-30T08:00:00.000Z,2022-05-30T12:00:00.000Z,0,0,0,0,0,1,0,0,0
31581,31582,2022-05-30T12:00:00.000Z,2022-05-30T16:00:00.000Z,0,0,0,0,0,1,0,0,0
31582,31583,2022-05-30T16:00:00.000Z,2022-05-30T20:00:00.000Z,0,0,0,0,0,1,0,0,0
31583,31584,2022-05-30T20:00:00.000Z,2022-05-31T00:00:00.000Z,0,0,0,0,0,1,0,0,0
31584,31585,2022-05-31T00:00:00.000Z,2022-05-31T04:00:00.000Z,0,0,0,0,0,1,0,0,0
31585,31586,2022-05-31T04:00:00.000Z,2022-05-31T08:00:00.000Z,0,0,0,0,0,1,0,0,0
31586,31587,2022-05-31T08:00:00.000Z,2022-05-31T12:00:00.000Z,0,0,0,0,0,1,0,0,0
31587,31588,2022-05-31T12:00:00.000Z,2022-05-31T16:00:00.000Z,0,0,0,0,0,1,0,0,0
31588,31589,2022-05-31T16:00:00.000Z,2022-05-31T20:00:00.000Z,0,0,0,0,0,1,0,0,0
31589,31590,2022-05-31T20:00:00.000Z,2022-06-01T00:00:00.000Z,0,0,0,0,0,1,0,0,0
31590,31591,2022-06-01T00:00:00.000Z,2022-06-01T04:00:00.000Z,0,0,0,0,0,1,0,0,0
31591,31592,2022-06-01T04:00:00.000Z,2022-06-01T08:00:00.000Z,0,0,0,0,0,1,0,0,0
31592,31593,2022-06-01T08:00:00.000Z,2022-06-01T12:00:00.000Z,0,1,0,0,0,1,0,0,0
31593,31594,2022-06-01T12:00:00.000Z,2022-06-01T16:00:00.000Z,0,1,0,0,0,1,0,0,0
31594,31595,2022-06-01T16:00:00.000Z,2022-06-01T20:00:00.000Z,0,1,0,0,0,1,0,0,0
31595,31596,2022-06-01T20:00:00.000Z,2022-06-02T00:00:00.000Z,0,1,0,1,0,1,0,0,0
31596,31597,2022-06-02T00:00:00.000Z,2022-06-02T04:00:00.000Z,0,1,0,1,0,1,0,0,0
31597,31598,2022-06-02T04:00:00.000Z,2022-06-02T08:00:00.000Z,0,1,0,1,0,1,0,0,0
31598,31599,2022-06-02T08:00:00.000Z,2022-06-02T12:00:00.000Z,0,1,0,1,0,1,0,0,0
31599,31600,2022-06-02T12:00:00.000Z,2022-06-02T16:00:00.000Z,0,1,0,1,0,1,0,0,0
31600,31601,2022-06-02T16:00:00.000Z,2022-06-02T20:00:00.000Z,0,1,0,1,0,1,0,0,0
31601,31602,2022-06-02T20:00:00.000Z,2022-06-03T00:00:00.000Z,0,1,0,1,0,1,0,0,0
31602,31603,2022-06-03T00:00:00.000Z,2022-06-03T04:00:00.000Z,0,1,0,1,0,1,0,0,0
31603,31604,2022-06-03T04:00:00.000Z,2022-06-03T08:00:00.000Z,0,1,0,1,0,1,0,0,0
31604,31605,2022-06-03T08:00:00.000Z,2022-06-03T12:00:00.000Z,0,1,0,1,0,1,0,0,0
31605,31606,2022-06-03T12:00:00.000Z,2022-06-03T16:00:00.000Z,0,1,0,1,0,1,0,0,0
31606,31607,2022-06-03T16:00:00.000Z,2022-06-03T20:00:00.000Z,0,1,0,1,0,1,0,0,0
31607,31608,2022-06-03T20:00:00.000Z,2022-06-04T00:00:00.000Z,0,1,0,1,0,1,0,0,0
31608,31609,2022-06-04T00:00:00.000Z,2022-06-04T04:00:00.000Z,1,1,0,1,0,1,0,0,0
31609,31610,2022-06-04T04:00:00.000Z,2022-06-04T08:00:00.000Z,1,1,0,1,0,1,0,0,0
31610,31611,2022-06-04T08:00:00.000Z,2022-06-04T12:00:00.000Z,1,1,0,1,0,1,0,0,0
31611,31612,2022-06-04T12:00:00.000Z,2022-06-04T16:00:00.000Z,1,1,0,1,0,1,0,0,0
31612,31613,2022-06-04T16:00:00.000Z,2022-06-04T20:00:00.000Z,1,1,0,1,0,1,0,0,0
31613,31614,2022-06-04T20:00:00.000Z,2022-06-05T00:00:00.000Z,1,1,0,1,0,2,0,0,0
31614,31615,2022-06-05T00:00:00.000Z,2022-06-05T04:00:00.000Z,0,1,0,1,0,2,0,0,0
31615,31616,2022-06-05T04:00:00.000Z,2022-06-05T08:00:00.000Z,0,1,0,1,0,2,0,0,0
31616,31617,2022-06-05T08:00:00.000Z,2022-06-05T12:00:00.000Z,0,1,0,1,0,2,0,0,0
31617,31618,2022-06-05T12:00:00.000Z,2022-06-05T16:00:00.000Z,0,1,0,1,0,2,0,0,0
31618,31619,2022-06-05T16:00:00.000Z,2022-06-05T20:00:00.000Z,0,2,0,1,0,2,0,0,0
31619,31620,2022-06-05T20:00:00.000Z,2022-06-06T00:00:00.000Z,0,1,0,0,0,2,0,0,0
31620,31621,2022-06-06T00:00:00.000Z,2022-06-06T04:00:00.000Z,0,1,0,0,0,2,0,0,0
31621,31622,2022-06-06T04:00:00.000Z,2022-06-06T08:00:00.000Z,0,1,0,0,0,2,0,0,0
31622,31623,2022-06-06T08:00:00.000Z,2022-06-06T12:00:00.000Z,0,1,0,0,0,2,0,0,0
31623,31624,2022-06-06T12:00:00.000Z,2022-06-06T16:00:00.000Z,0,1,0,0,0,2,0,0,0
31624,31625,2022-06-06T16:00:00.000Z,2022-06-06T20:00:00.000Z,0,1,0,0,0,2,0,0,0
31625,31626,2022-06-06T20:00:00.000Z,2022-06-07T00:00:00.000Z,0,1,0,0,0,2,0,0,0
31626,31627,2022-06-07T00:00:00.000Z,2022-06-07T04:00:00.000Z,0,1,0,0,0,2,0,0,0
31627,31628,2022-06-07T04:00:00.000Z,2022-06-07T08:00:00.000Z,0,2,0,0,0,2,0,0,0
31628,31629,2022-06-07T08:00:00.000Z,2022-06-07T12:00:00.000Z,0,2,0,0,0,2,0,0,0
31629,31630,2022-06-07T12:00:00.000Z,2022-06-07T16:00:00.000Z,0,2,0,0,0,2,0,0,0
31630,31631,2022-06-07T16:00:00.000Z,2022-06-07T20:00:00.000Z,0,2,0,0,0,2,0,0,0
31631,31632,2022-06-07T20:00:00.000Z,2022-06-08T00:00:00.000Z,0,2,0,0,0,2,0,0,0
31632,31633,2022-06-08T00:00:00.000Z,2022-06-08T04:00:00.000Z,0,2,0,0,0,1,0,0,0
31633,31634,2022-06-08T04:00:00.000Z,2022-06-08T08:00:00.000Z,0,2,0,0,0,1,0,0,0
31634,31635,2022-06-08T08:00:00.000Z,2022-06-08T12:00:00.000Z,0,2,0,0,0,1,0,0,0
31635,31636,2022-06-08T12:00:00.000Z,2022-06-08T16:00:00.000Z,0,2,0,0,0,1,0,0,0
31636,31637,2022-06-08T16:00:00.000Z,2022-06-08T20:00:00.000Z,0,2,0,0,0,1,0,0,0
31637,31638,2022-06-08T20:00:00.000Z,2022-06-09T00:00:00.000Z,0,2,0,0,0,0,0,0,0
31638,31639,2022-06-09T00:00:00.000Z,2022-06-09T04:00:00.000Z,0,2,0,0,0,0,0,0,0
31639,31640,2022-06-09T04:00:00.000Z,2022-06-09T08:00:00.000Z,0,2,0,0,0,0,0,0,0
31640,31641,2022-06-09T08:00:00.000Z,2022-06-09T12:00:00.000Z,0,2,0,0,0,0,0,0,0
31641,31642,2022-06-09T12:00:00.000Z,2022-06-09T16:00:00.000Z,0,2,0,0,0,0,0,0,0
31642,31643,2022-06-09T16:00:00.000Z,2022-06-09T20:00:00.000Z,0,3,0,0,0,0,0,0,0
31643,31644,2022-06-09T20:00:00.000Z,2022-06-10T00:00:00.000Z,0,2,0,0,0,0,0,0,0
31644,31645,2022-06-10T00:00:00.000Z,2022-06-10T04:00:00.000Z,0,2,0,0,0,0,0,0,0
31645,31646,2022-06-10T04:00:00.000Z,2022-06-10T08:00:00.000Z,0,2,0,0,0,0,0,0,0
31646,31647,2022-06-10T08:00:00.000Z,2022-06-10T12:00:00.000Z,0,2,0,0,0,0,0,0,0
31647,31648,2022-06-10T12:00:00.000Z,2022-06-10T16:00:00.000Z,0,2,0,0,0,0,0,0,0
31648,31649,2022-06-10T16:00:00.000Z,2022-06-10T20:00:00.000Z,0,2,0,0,0,0,0,0,0
31649,31650,2022-06-10T20:00:00.000Z,2022-06-11T00:00:00.000Z,0,1,0,0,0,0,0,0,0
31650,31651,2022-06-11T00:00:00.000Z,2022-06-11T04:00:00.000Z,1,1,0,0,0,0,0,0,0
31651,31652,2022-06-11T04:00:00.000Z,2022-06-11T08:00:00.000Z,1,1,0,0,0,0,0,0,0
31652,31653,2022-06-11T08:00:00.000Z,2022-06-11T12:00:00.000Z,1,1,0,0,0,0,0,0,0
31653,31654,2022-06-11T12:00:00.000Z,2022-06-11T16:00:00.000Z,1,1,0,0,0,0,0,0,0
31654,31655,2022-06-11T16:00:00.000Z,2022-06-11T20:00:00.000Z,0,1,0,0,0,0,0,0,0
31655,31656,2022-06-11T20:00:00.000Z,2022-06-12T00:00:00.000Z,0,1,0,0,0,0,0,0,0
31656,31657,2022-06-12T00:00:00.000Z,2022-06-12T04:00:00.000Z,0,1,0,0,0,0,0,0,0
31657,31658,2022-06-12T04:00:00.000Z,2022-06-12T08:00:00.000Z,0,1,0,0,0,0,0,0,0
31658,31659,2022-06-12T08:00:00.000Z,2022-06-12T12:00:00.000Z,0,1,0,0,0,0,0,0,0
31659,31660,2022-06-12T12:00:00.000Z,2022-06-12T16:00:00.000Z,1,1,0,0,0,0,0,0,0
31660,31661,2022-06-12T16:00:00.000Z,2022-06-12T20:00:00.000Z,1,1,0,0,0,0,0,0,0
31661,31662,2022-06-12T20:00:00.000Z,2022-06-13T00:00:00.000Z,1,1,0,0,0,0,0,0,0
31662,31663,2022-06-13T00:00:00.000Z,2022-06-13T04:00:00.000Z,1,1,0,0,0,0,0,0,0
31663,31664,2022-06-13T04:00:00.000Z,2022-06-13T08:00:00.000Z,1,1,0,0,0,0,0,0,0
31664,31665,2022-06-13T08:00:00.000Z,2022-06-13T12:00:00.000Z,1,1,0,0,0,0,0,0,0
31665,31666,2022-06-13T12:00:00.000Z,2022-06-13T16:00:00.000Z,1,1,0,0,0,0,0,0,0
31666,31667,2022-06-13T16:00:00.000Z,2022-06-13T20:00:00.000Z,1,1,0,0,0,0,0,0,0
31667,31668,2022-06-13T20:00:00.000Z,2022-06-14T00:00:00.000Z,1,0,0,0,0,0,0,0,0
31668,31669,2022-06-14T00:00:00.000Z,2022-06-14T04:00:00.000Z,1,0,0,0,0,0,0,0,0
31669,31670,2022-06-14T04:00:00.000Z,2022-06-14T08:00:00.000Z,1,0,0,0,0,0,0,0,0
31670,31671,2022-06-14T08:00:00.000Z,2022-06-14T12:00:00.000Z,1,0,0,0,0,0,0,0,0
31671,31672,2022-06-14T12:00:00.000Z,2022-06-14T16:00:00.000Z,1,0,0,0,0,0,0,0,0
31672,31673,2022-06-14T16:00:00.000Z,2022-06-14T20:00:00.000Z,1,0,0,0,0,0,0,0,0
31673,31674,2022-06-14T20:00:00.000Z,2022-06-15T00:00:00.000Z,1,0,0,0,0,0,0,0,0
31674,31675,2022-06-15T00:00:00.000Z,2022-06-15T04:00:00.000Z,1,0,0,0,0,0,0,0,0
31675,31676,2022-06-15T04:00:00.000Z,2022-06-15T08:00:00.000Z,1,0,0,0,0,0,0,0,0
31676,31677,2022-06-15T08:00:00.000Z,2022-06-15T12:00:00.000Z,1,0,0,0,0,0,0,0,0
31677,31678,2022-06-15T12:00:00.000Z,2022-06-15T16:00:00.000Z,1,0,0,0,0,0,0,0,0
